Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
68	0.10063376	0.1514716	0.44518873	0.0	4.0	18.454546	11.523602	37.0	0.0	0.085637204	0.13395807	0.44518873	0.0	0.07938489	0.012703461	0.112576365	0.04973597	6900	-0.027963698	0.008954842	-0.0024116132	-1.1838798e-05	2.7963674	-0.00017722131	0.0	4.0	22.41525411605835	251
69	0.15188867	0.21493402	0.6271596	0.0	4.5	19.0	10.900375	36.0	0.0	0.15962328	0.21819387	0.6271596	0.0	0.081549264	0.014354725	0.13158862	0.042393275	7000	-0.027942523	0.026931413	-0.0019718632	-0.0003641462	2.7942548	-0.00072477816	0.0	4.0	22.872288465499878	220
70	0.16151865	0.18455158	0.5540675	0.0	4.111111	17.181818	11.023266	37.0	1.0	0.1503104	0.18001495	0.5540675	0.0	0.08474306	0.012633424	0.11575672	0.050408382	7100	-0.027933568	0.018316664	-0.0019259527	-0.00050609675	2.7933547	-0.0011144351	0.0	4.0	23.272155046463013	252
71	0.07529035	0.17349215	0.634219	0.0	4.8333335	16.428572	10.495221	35.0	0.0	0.067687154	0.15600653	0.634219	0.0	0.09743477	0.014441049	0.13920218	0.06448219	7200	-0.027926862	0.012724094	-0.0022819135	0.00017762068	2.792686	0.00073822495	0.0	4.0	23.69243597984314	239
72	0.11502846	0.16430247	0.51553786	0.0	3.9	16.47826	11.813292	36.0	0.0	0.08901124	0.1438324	0.51553786	0.0	0.1011777	0.012353556	0.13082215	0.06127992	7300	-0.027909845	0.010750303	-0.002558384	-2.5035115e-06	2.7909842	-0.00047769546	0.0	4.0	24.026257038116455	301
73	0.092336655	0.18735228	0.49904138	0.0	5.2352943	21.3	10.300971	36.0	4.0	0.07797217	0.17010444	0.49904138	0.0	0.101570874	0.017577047	0.14602232	0.044574227	7400	-0.027896889	0.01481927	-0.002275778	-5.7817786e-05	2.7896893	0.00060969824	0.0	4.0	24.320093631744385	344
74	0.102469034	0.20071854	0.6837705	0.0	4.7777777	21.809525	10.913596	37.0	1.0	0.07933109	0.16871917	0.6837705	0.0	0.10011601	0.013690821	0.15190822	0.065902136	7500	-0.027882688	0.014232229	-0.0021446552	-8.842163e-05	2.7882679	0.0005050326	0.0	4.0	24.587989568710327	376
75	0.1148845	0.18073775	0.6248215	0.0	4.1578946	18.347826	12.750477	37.0	0.0	0.09663731	0.16266868	0.6248215	0.0	0.09756115	0.01205253	0.13347238	0.0706858	7600	-0.027868656	0.013447475	-0.002859734	-2.6410096e-05	2.7868667	-4.3296823e-05	0.0	4.0	24.98421859741211	253
76	0.21575008	0.22593135	0.65200686	0.0	4.2222223	22.227272	10.950018	37.0	0.0	0.18860671	0.21287598	0.65200686	0.0	0.09020617	0.013688165	0.12305477	0.052324947	7700	-0.027847704	0.02780086	-0.0033031981	-0.00024132198	2.7847726	-0.0007716322	0.0	4.0	25.421587467193604	230
77	0.13051695	0.1971445	0.5220899	0.0	4.5555553	18.772728	12.306436	37.0	0.0	0.118921734	0.184756	0.5220899	0.0	0.096877396	0.013522099	0.13106471	0.06296928	7800	-0.027829371	0.016851138	-0.0032232539	-9.450142e-05	2.782937	0.0005066872	0.0	4.0	25.715903759002686	344
78	0.12727813	0.1909143	0.74152434	0.0	4.0	20.434782	10.299118	37.0	2.0	0.112983465	0.17245695	0.74152434	0.0	0.10319697	0.014812446	0.14508119	0.061269652	7900	-0.027815968	0.015072979	-0.003147889	-2.8928975e-05	2.781602	-0.00023151404	0.0	4.0	26.076589584350586	280
79	0.0782445	0.119749755	0.35393202	0.0	4.882353	15.8	11.258775	37.0	0.0	0.07260893	0.11235019	0.35393202	0.0	0.10886736	0.012940949	0.13473175	0.0815496	8000	-0.027789064	0.007032639	-0.0033110157	9.875628e-06	2.7789083	0.00072201726	0.0	4.0	26.329503297805786	398
80	0.10384848	0.1465845	0.40979034	0.0	4.1578946	19.727272	10.942751	35.0	1.0	0.08551775	0.13187891	0.40979034	0.0	0.1069166	0.015092761	0.14805095	0.07579929	8100	-0.027753621	0.008884547	-0.002715542	-8.593337e-05	2.775361	-0.00020650384	0.0	4.0	26.716702222824097	259
