Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
66	0.28895998	0.9081805	0.99697196	-13.491119	2.9160306	47.289474	29.792812	99.0	0.0	0.25660104	1.0293975	0.99697196	-13.491119	0.28368133	0.03445864	0.37447014	0.23378274	67000	-0.017241608	0.531257	-0.0005806517	0.00016114395	1.7241626	0.00012875749	0.0	4.0	139.77799820899963	503
67	0.34522185	0.2759023	0.99127746	0.0	2.5936396	52.0	29.427404	99.0	0.0	0.335527	0.28282404	0.99127746	0.0	0.28607038	0.034879237	0.38146937	0.24100822	68000	-0.017258972	0.041339345	-0.0016884913	-9.3746e-05	1.7258968	-0.00015356731	0.0	4.0	141.66402435302734	535
68	0.39081082	0.2864688	0.9923402	0.0	2.6214285	51.719856	29.044651	99.0	0.0	0.3975708	0.29634577	0.9923402	0.0	0.28883094	0.035291675	0.37966883	0.24015102	69000	-0.01722583	0.049141586	-0.0019141799	-0.0005980423	1.7225814	-0.0004614925	0.0	4.0	143.59653329849243	522
69	0.30803025	0.49501023	0.99666905	-4.104646	2.625	50.584507	30.806128	99.0	0.0	0.29507837	0.5676602	0.99666905	-4.104646	0.29800624	0.03804688	0.39718795	0.24326237	70000	-0.017173598	0.16130951	-0.00093166344	0.00010495726	1.7173604	-0.00024368572	0.0	4.0	145.93536639213562	430
70	0.35715768	0.44789895	0.9967088	-2.9226072	2.802974	50.281483	29.82558	99.0	0.0	0.33828187	0.49371418	0.9967088	-2.9226072	0.30565953	0.039706558	0.39985472	0.24847856	71000	-0.017112771	0.12343896	-0.0012894636	-6.745849e-05	1.711277	1.570415e-05	0.0	4.0	148.15892720222473	453
71	0.30013958	0.58656776	0.9971747	-6.1344514	2.6548042	47.834507	30.156355	99.0	1.0	0.2929703	0.58251673	0.9971747	-6.1344514	0.30796093	0.040286865	0.41133967	0.25760734	72000	-0.017098624	0.17059551	-0.001031057	-1.1336058e-05	1.709862	0.00015865231	0.0	4.0	150.2184989452362	490
72	-0.1421939	8.206242	0.99499446	-135.64807	2.7153285	48.418774	28.247963	99.0	0.0	-0.46440983	10.506982	0.99499446	-135.64807	0.30789348	0.03878007	0.41374528	0.25191844	73000	-0.017042018	55.524384	-0.0002919454	-0.0180711	1.704202	0.00021763323	0.0	4.0	152.155907869339	520
73	0.32041046	0.49802053	0.9907443	-4.365716	2.6934307	48.978416	30.023844	99.0	0.0	0.31688273	0.5211775	0.9907443	-4.365716	0.28644478	0.03369232	0.37442023	0.2335103	74000	-0.017024998	0.13540801	-0.00067348895	0.00048210192	1.7024984	4.190915e-06	0.0	4.0	154.04304671287537	534
74	0.333061	0.29793018	0.9848404	-1.3056841	2.7509158	49.195652	28.854296	98.0	0.0	0.32746366	0.30684578	0.9848404	-1.3056841	0.26227406	0.025958559	0.34320998	0.22231498	75000	-0.01699856	0.048582602	-0.0017983578	0.00055267103	1.6998553	0.00057728245	0.0	4.0	155.91713547706604	538
75	0.31360146	1.272139	0.99664366	-19.978357	2.7490776	50.551094	29.669334	99.0	0.0	0.3026211	1.4733748	0.99664366	-19.978357	0.25328243	0.025184313	0.32485566	0.21213353	76000	-0.016956948	1.0853995	-0.00046796445	8.1878155e-05	1.6956956	0.00014757205	0.0	4.0	157.81001996994019	533
76	0.34769028	0.4356562	0.99890584	-4.7496505	2.5871887	48.842106	28.222296	99.0	0.0	0.352657	0.42618003	0.99890584	-4.7496505	0.24964415	0.025654772	0.319778	0.19988757	77000	-0.016960124	0.09544054	-0.0008969009	2.4000183e-05	1.6960123	-0.00013276863	0.0	4.0	159.71731543540955	529
77	0.36713466	0.29064548	0.96729815	-0.31848386	2.6787004	51.263344	29.051586	99.0	0.0	0.3525746	0.2994566	0.96729815	-0.31848386	0.24798004	0.024676535	0.32069647	0.18782155	78000	-0.016896687	0.049583185	-0.0025617876	-0.00024924986	1.6896677	0.0006516328	0.0	4.0	161.6140992641449	532
78	0.36635783	0.35758108	0.9995954	-2.748712	2.6487455	51.597866	29.151314	99.0	0.0	0.37286976	0.36414889	0.9995954	-2.748712	0.2523959	0.024938315	0.32630417	0.20231378	79000	-0.016855638	0.07248573	-0.0021612467	-0.00053744577	1.6855681	0.00030544616	0.0	4.0	163.5004162788391	537
